51	27
126	12
127	12
128	12
129	12
130	12
170	5
171	6
172	6
173	5
174	4
175	4
176	4
177	4
199	0
200	0
201	0
202	0
203	0
204	0
218	37
219	37
220	37
221	37
222	37
223	21
224	21
225	21
226	21
227	21
228	21
229	21
230	21
238	14
365	1
366	36
367	1
368	1
444	0
445	0
446	14
447	37
454	63
473	47
558	33
559	38
560	33
561	38
562	45
563	45
726	39
727	39
728	39
729	39
730	37
731	34
732	37
819	11
820	11
821	11
830	53
831	53
832	53
835	10
875	35
876	35
877	25
878	35
909	42
910	42
911	42
925	27
979	21
990	64
1001	64
1005	4
1031	57
1032	57
1033	57
1034	57
1035	57
1119	59
1120	11
1121	11
1122	11
1123	11
1124	11
1125	69
1126	69
1127	69
1128	69
1129	69
1130	69
1131	69
1132	24
1133	24
1134	24
1135	46
1154	70
1155	24
1156	70
1157	70
1158	70
1175	0
1265	5
1266	5
1267	6
1268	6
1269	5
1270	5
1282	69
1295	0
1296	91
1297	91
1298	5
1299	5
1300	5
1318	3
1350	21
1368	21
1369	21
1370	21
1432	57
1433	57
1434	57
1435	34
1467	42
1469	29
1470	12
1471	67
1472	32
1473	71
1475	92
1476	59
1477	29
1481	21
1489	93
1491	34
1494	11
1531	94
1534	39
1537	34
1538	34
1539	34
1560	58
1561	58
1562	58
1563	27
1573	58
1588	58
1596	58
1597	58
1607	77
1608	77
1609	77
1610	58
1615	58
1616	58
1617	58
1618	58
1619	58
1629	58
1630	58
1631	58
1632	58
1633	58
1640	65
1641	65
1642	65
1643	65
1649	78
1650	78
1651	78
1652	78
1653	78
1657	44
1663	51
1664	51
1665	51
1666	51
1667	51
1668	51
1669	51
1689	4
1690	4
1691	4
1692	4
1693	4
1694	74
1722	65
1751	28
1752	27
1753	13
1761	13
1765	45
1766	45
1767	45
1768	45
1769	45
1770	45
1883	34
1901	14
2006	35
2029	58
2039	51
2051	44
2052	44
2053	44
2054	13
2059	13
2069	33
2070	33
2071	33
2072	33
2073	33
2078	5
2079	5
2080	5
2081	47
2082	47
2083	47
2084	47
2101	0
2102	0
2103	0
2104	27
2105	27
2114	7
2125	21
2408	21
2414	21
2419	21
2420	21
2421	21
2422	21
2429	21
2432	21
2437	21
2438	21
2439	21
2440	21
2443	21
2444	21
2445	21
2446	21
2457	71
2462	59
2463	59
2488	7
2489	7
2490	7
2498	93
2499	93
2516	34
2517	34
47	28
48	27
49	29
50	27
131	5
132	6
133	5
134	5
135	5
212	30
213	36
214	36
245	30
246	31
247	30
342	60
343	60
346	60
361	5
443	37
459	60
460	60
461	60
462	60
466	5
467	38
468	14
469	40
470	47
471	60
472	47
481	63
596	14
597	40
598	40
599	40
600	40
601	14
602	40
656	14
657	14
658	14
659	14
660	14
661	37
788	56
859	25
860	25
861	35
864	29
893	7
932	57
933	57
934	57
935	43
991	64
992	64
993	64
994	64
995	64
996	64
1021	75
1041	11
1042	89
1043	75
1044	75
1080	54
1081	54
1082	54
1083	54
1084	54
1163	24
1164	24
1165	24
1166	34
1217	21
1250	54
1251	54
1252	54
1253	54
1454	10
1456	69
1457	69
1458	69
1459	69
1474	0
1480	34
1497	75
1501	75
1502	4
1503	67
1504	4
1505	4
1506	4
1507	67
1508	4
1509	4
1510	4
1511	67
1512	4
1513	4
1514	67
1578	58
1579	58
1580	58
1611	58
1612	58
1613	58
1614	58
1695	73
1696	4
1697	4
1698	73
1699	73
1714	85
1715	72
1716	72
1717	72
1718	72
1721	65
1723	34
1732	45
1733	45
1734	45
1735	45
1736	45
1737	45
1743	33
1744	69
1745	45
1746	45
1750	70
1754	13
1757	13
1912	49
1996	93
2018	69
2019	69
2020	45
2021	45
2040	26
2041	26
2042	26
2055	13
2056	13
2057	13
2058	13
2085	66
2086	66
2087	66
2088	66
2089	66
2090	66
2091	14
2092	14
2093	14
2094	14
2095	14
2096	14
2097	14
2098	14
2099	14
2107	21
2127	21
2134	21
2135	21
4	2
40	7
74	26
75	26
76	25
77	25
116	7
352	60
353	60
354	60
355	60
356	69
357	69
358	5
359	5
360	71
458	60
639	14
640	14
641	14
642	14
643	14
644	14
